restID,Name,City,phone_no,location,Latitude,Longitude,cuisines,rate,number of reviews,restaurant_url,images_url
55,Zooba,Cairo,+20 16082,"26th of July St, Zamalek, Gezira Island Intersection of 26th of July and Shagaret El Dor,, Cairo 11511 Egypt",30.0613327,31.2187642,"Middle Eastern,Egyptian,International",4,556,https://www.tripadvisor.com/Restaurant_Review-g294201-d3398031-Reviews-Zooba-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoffv_zaTfVNospaH84NACgEkknZO_tYKmfwOWWDkcFBu_Jx6OD471XMuY9w&s
56,Fuze Bar,Cairo,+20 2 22677730,"El Saheed Sayed Zakaria Street El- Orouba street, Cairo 24666 Egypt",30.1081088,31.366114,Bar,5,58,https://www.tripadvisor.com/Restaurant_Review-g294201-d17461437-Reviews-Fuze_Bar-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8IQAWnu5i0JANlkEadra4jEaP5v-jKm-0Z4UZLpKjPCPmxbrVys9zH_-Lwg&s
57,8 Chinese Restaurant,Cairo,+20 2 27916888,"1089 Corniche El Nil Garden City, Cairo 11519 Egypt",30.0380584,31.2325889,"Chinese,Asian",4.5,146,https://www.tripadvisor.com/Restaurant_Review-g294201-d3610089-Reviews-8_Chinese_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3P2nBxu-d-x-isRWeHbE7dGdRJH5B-KdYVtbsm3Dkh7WAOXoo10Mx7cIR460&s
58,Kazaz Restaurant,Cairo,+20 114 008 0704,"38 Sabry Abou Alam St. Off Talaat Harb Sq. In Front Of Sidnawy, Cairo 11511 Egypt",30.0471275,31.2392508,"Fast Food,Middle Eastern,Egyptian",4.5,197,https://www.tripadvisor.com/Restaurant_Review-g294201-d2727835-Reviews-Kazaz_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSumFAK1B8qQJAvv3o8kwOZvWIKQ1mvG3OsBCsegs_eCQEI4BS8PutODQ-nbg&s
59,Oasis Lounge,Cairo,+20 103 305 5585,"Triumph Luxury Hotel Block 19 In Front Of Katameya Heights, Cairo 11511 Egypt",30.0033427,31.4012146,"Cafe,International,Healthy",5,42,https://en.tripadvisor.com.hk/Restaurant_Review-g294201-d23659463-Reviews-Oasis_Lounge-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkR2rawJEHup3AJhIAB5UkcTy9h5t4Vkw3utr-c0Bib503t6_ur_BC02-k8ZE&s
60,JW Steakhouse Restaurant,Cairo,+20 2 27283000,"16 Saray El Gezira Street Cairo Marriott Hotel, Cairo 11211 Egypt",30.0572882,31.2249456,International,4.5,140,https://www.tripadvisor.com/Restaurant_Review-g294201-d3780620-Reviews-JW_Steakhouse_Cairo_Mirage_City-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6N6JJzR4LGuLRLwz0suly9P1_Lq1erVVGKUz1uKtx8irD0TmWZieZQJRIvw&s
61,L'Asiatique - Le Pacha 1901,Cairo,+20 19982,"El khalig street, Cairo 11511 Egypt",30.0517876,31.2277776,"Asian,Thai,Chinese,Japanese,Sushi",4.5,124,https://ar.tripadvisor.com/Restaurant_Review-g294201-d11688602-Reviews-L_Asiatique_Le_Pacha_1901-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8Tv3dXzInGc9oWw19wvs32iARau94DhmbEWpW4xg9hHs_PfrI1j7TRO4dCA&s
62,Saraya Gallery,Cairo,+20 2 27283000,"16 Saray El Gezira Street. Zamalek Cairo Marriott Hotel & Omar Khayyam Casino, Cairo 11211 Egypt",30.0568133,31.2250428,"French,European",4.5,76,https://www.tripadvisor.com/Restaurant_Review-g294201-d4167624-Reviews-Saraya_Gallery-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRj5HPFFZHhs4-1vacRgn_4ctG-4x_L-rXF1TtNC71t0X18bKgBWqGECmC-vg&s
63,La Palmeraie,Cairo,+20 2 27373737,"3 El Thawra Council Street, Cairo 11511 Egypt",30.0444196,31.2357116,"Moroccan,Middle Eastern",4.5,202,https://ar.tripadvisor.com/Restaurant_Review-g294201-d1929493-Reviews-La_Palmeraie-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvj_MTScffdU-h4jzUSInv-xGLcZEywSy4HuU6dj3Y648-BGn4YhTZjcov-w&s
64,Zitouni,Cairo,+20 2 27916877,"1089 Corniche El Nil Four Seasons Hotel Cairo at Nile Plaza, Cairo 11511 Egypt",30.0362362,31.2294568,"Mediterranean,Middle Eastern,Egyptian",4.5,146,https://www.tripadvisor.com/Restaurant_Review-g294201-d6415733-Reviews-Zitouni-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoDn_CVee0y6gJme5TI7ARACtrPaDrMDLuP7G4UhSi2xNz15rA4PYZb3gcAUs&s
65,Le Steak Restaurant - Le Pacha 1901,Cairo,+20 2 27350174,"Saray El Gezirah Street Zamalek, Cairo 11511 Egypt",30.0518511,31.2277596,French,4.5,168,https://www.tripadvisor.com/Restaurant_Review-g294201-d8854964-Reviews-Le_Pacha_1901-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXdAtSJU4M6OjyjuZ84RhUgRFuJQTrxBjgg0p_4736JJz7A8_J0Y3bJ4w41A&s
66,Eish & Malh,Cairo,+20 109 874 4014,"20 Adly Street Directly in Front of the Jewish Synagogue, Cairo 11511 Egypt",30.0508649,31.2438221,"Italian,Pizza,Cafe,Mediterranean,Healthy",4,188,https://www.tripadvisor.com/Restaurant_Review-g294201-d7916160-Reviews-Eish_Malh-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQB4_BLO9EBDuwDRv_Q5mWz-jg6WXaCS9mNNTuLioqMKcKdd0DVGSnxtvpkNb0&s
67,Pepenero,Cairo,+20 101 010 1342,"18 Baghdad Street 1st Floor Above Venus Bakery, Cairo 11511 Egypt",30.0907085,31.323541,"Italian,Pizza,Mediterranean,European",4.5,116,https://www.tripadvisor.com/Restaurant_Review-g294201-d7950178-Reviews-Pepenero-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1VcVFiY6xfBAiHxEb32b6RJx5GDfsDjlKKHqlS8DoZ1bSTiJ0krBJ9EOGw2w&s
68,Le Pacha 1901,Cairo,+202 2735 0174,"Saray El Gezirah Street in front of Gezira Sporting Club, Cairo 68824 Egypt",30.0444196,31.2357116,"Italian,French,Asian,Middle Eastern",4.5,121,https://www.tripadvisor.com/Restaurant_Review-g294201-d8854964-Reviews-Le_Pacha_1901-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQti_iyVGfwWBK-VlVXZC6fHKEzO7Q2lDMZ71NQaQ2jIktNO41kgtrzODM4XXs&s
69,Sirocco,Cairo,+20 2 25979000,"1189 Nile Corniche St. Regis Cairo, Cairo 11221 Egypt",30.0629952,31.2273714,"Wine Bar,Egyptian,Mediterranean",5,27,https://www.tripadvisor.com/ShowUserReviews-g294201-d12527818-r812898161-The_St_Regis_Cairo-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKsrHhl7daB5PEoW8-UxTiHFVmw0KMSnsaDkz1WbKSufAC9R-kAw2OXeaNLuQ&s
70,Koshari al-Tahrir,Cairo,+20 19719,"Sharia Abd el-Khalik Sarwat, Cairo 11511 Egypt",30.0395657,31.2169057,"Middle Eastern,Egyptian",4,190,https://www.tripadvisor.com.eg/Restaurant_Review-g294201-d1963450-Reviews-Koshari_al_Tahrir-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrcPWs1IUTfIW8iHG_rDpnmIkDvku8nGeA1NT7DuJtVH684TKslK290IFBmOo&s
71,Vintage Bar & Lounge,Cairo,+20 2 24063333,"Ring Road Renaissance Cairo Mirage City Hotel, Cairo 11511 Egypt",30.074655,31.439603,"Bar,Pub",4.5,63,https://www.tripadvisor.com/Restaurant_Review-g294201-d4167594-Reviews-Vintage_Bar_Lounge-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTyj3jq6ykj7qCv2wyOezd1EOG1hQ6jPy43gXgwDmhxIOD8ZLTgVxBhhiLWQ&s
72,Oldish,Cairo,+20 106 011 9488,"20 Mohammed Mahmoud Downtown, Cairo 11511 Egypt",30.0432671,31.2385642,"Middle Eastern,Egyptian",4,92,https://www.tripadvisor.com/Restaurant_Review-g294201-d9790942-Reviews-Oldish-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTNVK2QgIwutIXwsg7JAbabnre4b3m4GFhzfwQeRHwVPi2OoO20mcVjiYPqYc&s
73,Kebabgy Oriental Grill,Cairo,+20 115 591 2244,"3 El Thawra Council Street, Cairo 11518 Egypt",30.0444196,31.2357116,"Mediterranean,Barbecue,Middle Eastern,Egyptian",4,369,https://www.tripadvisor.com/Restaurant_Review-g294201-d1929488-Reviews-Kebabgy_Oriental_Grill-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8GPapmONulyGOqiPhsdj1-SFbBzhI0ESewTsbSQ4hrMYlscUiL_Qum7crHBY&s
74,Asmak,Cairo,+20 100 352 7777,"Concord Plaza Mall Tesseen St., Cairo 11511 Egypt",30.0256218,31.4595688,"Seafood,Middle Eastern,Egyptian",4,112,https://www.tripadvisor.com/Restaurant_Review-g294201-d10045360-Reviews-Asmak-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJf62bmY7OCMXoHLJL-E7BuG6MsOGzWCTBN11RYWww2j96AYDPOK-XdVq6XHI&s
75,Pier88 Nile River,Cairo,+20 120 811 1140,"19 Saray El Gezirah Street Imperial Boat, Cairo 11511 Egypt",30.0530517,31.2267363,"Italian,Mediterranean,European,International,Dining bars",4.5,141,https://www.tripadvisor.com/ShowUserReviews-g294201-d13003907-r548060255-Pier88_Nile_River-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRulRLiiANcxT7q7Zkb70lpCxvaQ9KqxIUD6HQ8H5IwNGHQrNuguvMplGuGfQ&s
76,Bella,Cairo,+20 2 27916875,"1089 Corniche El Nil Garden City, Cairo 11519 Egypt",30.0380584,31.2325889,Italian,4.5,91,https://www.tripadvisor.com/Restaurant_Review-g294201-d2249045-Reviews-Bella-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2GPgzD7iBo8Ifdt-p0zk9lauf-k0nDYfrhF-5H1LT6fV32ZmV2ORW5IYRq0g&s
77,Blaze Restaurant & CafÃ©,Cairo,+20 16267,"49 El Nozha Street Heliopolis, Cairo 11511 Egypt",30.0858337,31.3411737,"American,Cafe,International",4.5,54,https://www.tripadvisor.com/Restaurant_Review-g294201-d7312746-Reviews-Blaze_Restaurant_Cafe-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEQDPk0BlWd4mOOEa8YzL711UJEo4LtZAnEx1RMAsvhau3KhvpbRiTRPE4k6Q&s
78,J&G Steakhouse,Cairo,+20 2 25979000,"1189 Nile Corniche The St. Regis Cairo, Cairo 11221 Egypt",30.0628748,31.2274277,"Steakhouse,Wine Bar",5,26,https://www.tripadvisor.com/Restaurant_Review-g294201-d23112984-Reviews-J_G_Steakhouse-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxyeoYMKZESsPNzqfzBlzK-Aa83BsbH-BFbC0vHiu2T-OcQ9LRCl4peYNxnYA&s
79,Bab El Nil Restaurant,Cairo,+20 2 24619494,"Fairmont Nile City Nile City Towers - 2005B, Corniche El Nil, Ramlet Beaulac, Cairo 2466 Egypt",30.071874,31.2276065,"Lebanese,Middle Eastern,Egyptian,Arabic",4.5,187,https://www.tripadvisor.com/Restaurant_Review-g294201-d4411738-Reviews-Bab_El_Nil_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuKY3w7ahWu_ztrF5GrzP5anCFvwI7NDsRFcjkEFtICRpWtLMab-if9mjYxAk&s
80,Khan El Khalili Restaurant,Cairo,+20 2 25903788,"Khan El Khalili Part of the Mena House Oberoi chain, Cairo 11511 Egypt",29.985364,31.133072,"Middle Eastern,Egyptian",4.5,88,https://www.tripadvisor.com/Restaurant_Review-g294201-d2633940-Reviews-Khan_El_Khalili_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR14oaIlm5dE42E31Fp4tpJ8IijHR7z8r6qu7uVReJFV9Jz5Wgnuss3BH56iFA&s
81,Oak Grill,Cairo,+20 2 25808441,"1191 Corniche El Nil, Cairo 11511 Egypt",30.0655285,31.2276184,Lebanese,4.5,67,https://www.tripadvisor.com/Restaurant_Review-g294201-d9712521-Reviews-Oak_Grill-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPSLsqwLsukUWHOU3YCRqwAyUaHfnZLJxQ3cl1I-03VraA-tbRBLfbQwA8uNQ&s
82,Felfela,Cairo,+20 2 23955557,"15 Hoda Shaarawy Street Downtown, Cairo 11511 Egypt",30.0465262,31.2380761,"Middle Eastern,Egyptian",4,1237,https://www.tripadvisor.com/Restaurant_Review-g294201-d786134-Reviews-Felfela-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTebsSKOzogGnRacFpzP6VyBh95QIId0lqzFlgpCeolkbt0h35rgzBfbPEESk&s
83,Nagib Mafouz,Cairo,+20 109 409 1546,"5 El Badestan Lane Khan El Khalili, Cairo 11511 Egypt",30.0444196,31.2357116,"Cafe,Middle Eastern,Egyptian",4.5,134,https://www.tripadvisor.com/Restaurant_Review-g294201-d3865820-Reviews-Nagib_Mafouz-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRD_5ol1vFrcsjRQBh0rCy6tK6mTDOq1JF-wpSQ7Umd624pRerSqpiy4vQM8g&s
84,Tea Garden,Cairo,+20 2 27988000,"Corniche El Nile Semiramis InterContinental, Cairo 11511 Egypt",30.0444196,31.2357116,Cafe,4.5,56,https://www.tripadvisor.com/Restaurant_Review-g294201-d3139502-Reviews-Tea_Garden-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQYc3jlO3AhYtzxptcZgoDRXYH_Be_VPFgmwWZBV48d0pwYADAmzZer6_74w&s
85,Rossini Restaurant,Cairo,+20 122 843 7342,"66 Omar Ibn El Khattab St, Cairo 11231 Egypt",30.0918863,31.3407048,"Italian,European,Seafood,Mediterranean",4.5,77,https://www.tripadvisor.com/Restaurant_Review-g294201-d2352137-Reviews-Rossini_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzOBIWML7dHUha6_9xUQtnzDJV_O9zhe55pwKscpiULfYz_PylZkxKWmzPGw&s
86,Fish Market,Cairo,+20 16770,"Corniche El Maadi Opp. Maadi Second Entrance, Cairo 11511 Egypt",29.9683377,31.2391626,"Seafood,Mediterranean,Egyptian",4,308,https://www.tripadvisor.com/Restaurant_Review-g294201-d878192-Reviews-Fish_Market-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlBx1FY_Is_X4g-vFZ4vSLAmxO_1G0oUWUhVO5KKNb6r7ZZi0Cn2jPEh4FfXY&s
87,Fuego Grill And Sushi Bar,Cairo,+20 106 552 4466,"9 Palestine Street, Inside Bandar Mall New Maadi, Cairo 11511 Egypt",30.0444196,31.2357116,"Japanese,Sushi,Asian,Grill",4,139,https://www.tripadvisor.com/Restaurant_Review-g294201-d2542940-Reviews-Fuego_Grill_And_Sushi_Bar-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8u7JOs4u3ePTz66X5d6txXf4hKA1-7fq2gOQFXKbDRUJnbgpC_01ToMxlNA&s
88,Tamara,Cairo,+20 16885,"City Star Mall, Cairo 11511 Egypt",30.0444196,31.2357116,"Lebanese,Mediterranean,Middle Eastern",4,188,https://www.tripadvisor.com/Restaurant_Review-g294201-d4061565-Reviews-Tamara-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRIPJRniahNyuhSWZtSHjYD5IoJ5P68EMfAI3NLokIs-kr4M1j5pjMhXhVLNI&s
89,Maison Thomas,Cairo,227364413,"157 26 of July St Zamalek, Cairo 11511 Egypt",30.0592902,31.2244497,"Italian,Pizza,European",4,277,https://www.tripadvisor.com/Restaurant_Review-g294201-d1206829-Reviews-Maison_Thomas-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIVwmffRuMadm6q0jNb6W3OTQ8RKMaCLLcG3O4XoVfVNCZEwsW97NMNiZ7ig&s
90,Kaber Sobhy Restaurant,Cairo,+20 16640,"151 Abeid Street, Cairo 11511 Egypt",30.0837518,31.2349143,"Barbecue,Middle Eastern,Egyptian",4,179,https://www.tripadvisor.com/Restaurant_Review-g294201-d13117434-Reviews-Kaber_Sobhy_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT38b1ofG6Ec2NJKzHzy7MLaT9QYBYTchecYu6q6BAYKS7i0b2OlfeISDAPO7A&s
91,The Arcade Restaurant,Cairo,-24799989,"InterContinental Cairo Citystars Omar Ibn El Khattab St., Heliopolis, Cairo 11511 Egypt",30.0724583,31.3478955,"International,Bar,Pizza,Pub",5,48,https://www.tripadvisor.com/Restaurant_Review-g294201-d3218921-Reviews-The_Arcade_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs1MDLRT2drL27iFfseoNB1Q2vL1V3a-VJBdSVC7S3QAzWV0KGF140BUKGalA&s
92,Eatery,Cairo,+20 127 800 5557,"Cairo Festival City, Village Area, Cairo 11511 Egypt",30.0328642,31.4100122,"Sushi,Italian,Pizza,International,European",4,163,https://www.tripadvisor.com/Restaurant_Review-g294201-d9729534-Reviews-Eatery-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGbmK2FLh8G6c2MurtDm1jYl2lkTFOcSqlqXZiNy4E1iSbWJM8CxuIADVrzg&s
93,Spectra Restaurant & Cafe,Cairo,+20 19491,"14 Abd El Hameed Lotfy Mohandessin, Cairo 11511 Egypt",30.0519888,31.204457,"European,Italian",4,398,https://www.tripadvisor.com/Restaurant_Review-g668545-d4803246-Reviews-Spectra_Restaurant_Cafe-Tanta_Gharbia_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4nKkAob2P5YVRuvqXuf_GjXwtXvyswoz_Lcj1zxQCT2sLEhjPd_mL0MR1kA&s
94,Mandarine Koueider,Cairo,27355010,"17 Shageret El Dor, Cairo Egypt",30.0625589,31.2198991,"Egyptian,Mediterranean",4.5,72,https://www.tripadvisor.com/Restaurant_Review-g294201-d6561711-Reviews-Mandarine_Koueider-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvOnvSqF9BWINVEHap-F5pE00ybGHdll7eV_4lz9p0Pnthrk4VuiV2bZJyVA&s
95,Le Sud,Cairo,27373737,"3 El Thawra Council St Zamalek Inside Sofitel Gezirah, Cairo 11511 Egypt",30.0609422,31.219709,"International,Middle Eastern",4.5,38,https://ar.tripadvisor.com/Restaurant_Review-g294201-d7312747-Reviews-Le_Sud-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyFkvGRjCs6wcDqi6s2jJC5Y19a5_uBBR2gC8HoijIAgO7sQsmS6OU0VECJg&s
96,Omarâs CafÃ© Restaurant,Cairo,+20 2 27283000,"16 Saray El Gezira Street Cairo Marriott Hotel & Omar Khayyam Casino, Cairo 11211 Egypt",30.0569864,31.2251485,"Mediterranean,Egyptian",4.5,54,https://www.tripadvisor.com/Restaurant_Review-g294201-d2516344-Reviews-Omar_s_Cafe_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9-jM16ZmDCHvqyeRca-Wyh8vL2PteluU5Vq4u7GOtybTQNXOYwsH3pvMLSw&s
97,Garden Promenade CafÃ©,Cairo,+20 2 27283000,"16 Saray El Gezira Street Zamalek, Cairo 11211 Egypt",30.057085,31.2243238,"Bar,Cafe,International,European,Pub",4.5,68,https://www.tripadvisor.com/Restaurant_Review-g294201-d4167598-Reviews-Garden_Promenade_Cafe-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzfe6VNr018Wu3W_JRLqCcXaiyQK2NWKLyp6Mb6plzGipqNfTmyMOEyROuFA&s
98,Gad Restaurants,Cairo,+20 2 25145900,"125 Azhar St., Cairo 11511 Egypt",30.0444196,31.2357116,"Fast Food,Middle Eastern,Egyptian",4,124,https://www.tripadvisor.com/Restaurant_Review-g294201-d3607593-Reviews-Gad_Restaurants-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQykFYffk26sWqYh4YXTXCEL0VvmwlNKmOYXeXH-0H7BR3i9-roMj1v0wP3Tw&s
99,Lucille's,Cairo,23592778,"9 40 Rd., Cairo 11511 Egypt",30.0444196,31.2357116,"American,Diner",4,115,https://www.tripadvisor.com/Restaurant_Review-g294201-d2653465-Reviews-Lucille_s-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTL9dKVKEJfjzm5ORVZe-xA_exxdXUcXa4LAltG4Af53dQbO4ECsMmtcc-mZw&s
100,Nile Terrace,Cairo,+20 2 27988188,"Corniche El NIl InterContinental Semiramis Cairo, Cairo 11511 Egypt",30.0430147,31.2318212,"Bar,Middle Eastern,Egyptian,Arabic,Grill",4.5,97,https://www.tripadvisor.com/Restaurant_Review-g294201-d10276245-Reviews-Nile_Terrace-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4QONzJ7iP6IzUuP2eMVp8VAM6E9UoVciJZVbuKO_8p0-M2Hwb9KkGb1Msnw&s
101,Pinchos Tapas Bar & Restaurant,Cairo,+20 122 219 3134,"58 Beirut street, Cairo 11341 Egypt",30.0927959,31.3281499,"Bar,Spanish,Mediterranean,European,Pub",4.5,31,https://www.tripadvisor.com/Restaurant_Review-g294201-d16710850-Reviews-Pinchos_Tapas_Bar_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrWP27upDF2mHrlcx3NYv2sH9qM4IgMWqe_3P6BY8aJxIcs3yjkcqQ2g3IrPk&s
102,Mezzeh Restaurant,Cairo,+20 2 22659600,"Cairo International Airport - Terminal 3 . Heliopolis, Cairo 11511 Egypt",30.1140731,31.3946233,Lebanese,4.5,43,https://www.tripadvisor.com/Restaurant_Review-g294201-d5408917-Reviews-Mezzeh_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHy9934lLTA2xELyFKnyfSBWV9dDsFRLUq3qBXvlfzgfiph_s2xP6zY0gr8nE&s
103,Roufy's,Cairo,+20 122 296 9628,"Street 231 Infront Of Stavolta Ice Cream, Cairo 11728 Egypt",29.9618497,31.2769627,"American,Diner",5,19,https://www.tripadvisor.ca/Restaurant_Review-g294201-d23822249-Reviews-Roufy_s-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHWlT1SGbbzXJE2YmvxEbSwakp1fYZzqAfvVdK2N0NeqvZaWVg_h0qgtIgxvQ&s
104,Maharaja Indian Restaurant,Cairo,+20 120 644 4444,"Al Rehab Sook Tijary, Cairo 11511 Egypt",30.0444196,31.2357116,"Indian,Asian",4,111,https://www.tripadvisor.com/Restaurant_Review-g294201-d4154722-Reviews-Maharaja_Indian_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRp-AviJ_uy2fGbeLPCWqRZiNmkWVgEO6d9s3CqMsa6MPaI0WSSzvu-cBTPvw&s
105,Ginger Restaurant,Cairo,+20 128 066 7414,"Riverwalk Mall, Mohamed Naguib Axis, Cairo 11511 Egypt",30.0379746,31.4751763,"Japanese,Peruvian,Sushi,Asian,Japanese Fusion",4.5,33,https://www.tripadvisor.com/Restaurant_Review-g294201-d23521213-Reviews-Ginger_Restaurant-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQPDx1hR6fyeMON9XJUE0CkIMzP0ZD2WEac8a2OHBw8mmEkuTQW2xjAOuJ40M&s
106,Mokito,Cairo,+20 100 022 5775,"22 Ahmed Tayseer, Al Golf, Cairo 11511 Egypt",30.0790754,31.3261162,"Italian,Bar,Pizza,Cafe,Pub,Neapolitan,Campania,Southern-Italian",5,19,https://www.tripadvisor.com/Restaurant_Review-g294201-d23398144-Reviews-Mokito-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQl92W2Hc3MBHeq2aODS6nu0SkaBbbuhpKHUUl1gYGAnbLE0YJwqwpUOblS5Q&s
107,Makino,Cairo,+20 2 27375163,"21 Mohamed Mazhar Zamalek, Cairo 11511 Egypt",30.0609422,31.219709,"Japanese,Sushi,Asian",4.5,86,https://www.tripadvisor.com/Restaurant_Review-g294201-d4405170-Reviews-Makino-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjWtHfSeiq-1WkC1QTqut2fMTCY-8C8I15_FO7wwS2OoVPWbati3MiNFTYevI&s
108,Koshary El Tahrir,Cairo,+20 19719,"12 Youssef El Gendy St., Cairo 11511 Egypt",30.0444638,31.2383576,"Fast Food,Egyptian,Mediterranean",4.5,48,https://ar.tripadvisor.com/Restaurant_Review-g294201-d2730835-Reviews-Koshary_El_Tahrir-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrcPWs1IUTfIW8iHG_rDpnmIkDvku8nGeA1NT7DuJtVH684TKslK290IFBmOo&s
109,Tabla Luna,Cairo,+20 2 25198403,"41 Road 218 Digla, Cairo 11511 Egypt",30.0444196,31.2357116,"Mexican,Peruvian,Latin,Argentinean,Venezuelan,South American,Central American",4,151,https://www.tripadvisor.com/Restaurant_Review-g294201-d6661881-Reviews-Tabla_Luna-Cairo_Cairo_Governorate.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRV5XJ7s0Z9sMainVicyzG8THxvl185Ff2Knm0Wuthx2LfLESNe1Qp6GpLyHeM&s
